Rank,Year,Genre,Device,FIFA,Mario,Call of Duty,Grand Theft Auto,Pokemon,Halo,Wii,NBA,NA_Sales As a percentage of Total,EU_Sales As a percentage of Total,JP_Sales As a percentage of Total,Other_Sales As a percentage of Total
14051,2007.0,Role-Playing,PC,0,0,0,0,0,0,0,0,0.0,75.0,0.0,25.0
16445,2005.0,Racing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10926,2009.0,Puzzle,Portable,0,0,0,0,0,0,0,0,88.89,11.11,0.0,11.11
11770,2000.0,Fighting,Console,0,0,0,0,0,0,0,0,57.14,42.86,0.0,0.0
15311,2010.0,Strategy,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
7609,2015.0,Action,Console,0,0,0,0,0,0,0,0,50.0,45.0,0.0,10.0
3428,2004.0,Platform,Console,0,0,0,0,0,0,0,0,49.15,37.29,0.0,13.56
10979,2013.0,Action,Console,0,0,0,0,0,0,0,0,66.67,22.22,0.0,11.11
12142,2008.0,Platform,Portable,0,0,0,0,0,0,0,0,85.71,0.0,0.0,0.0
13151,2004.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
992,2001.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,52.84,21.59,22.73,3.41
6190,1998.0,Fighting,Console,0,0,0,0,0,0,0,0,32.14,21.43,35.71,7.14
12153,2008.0,Simulation,Portable,0,0,0,0,0,0,0,0,71.43,14.29,0.0,0.0
12327,2008.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
14040,2004.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
9088,2014.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
16220,2006.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7546,2012.0,Fighting,Portable,0,0,0,0,0,0,0,0,30.0,40.0,25.0,5.0
8200,2005.0,Misc,Console,0,0,0,0,0,0,0,0,72.22,22.22,0.0,5.56
13834,2015.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
105,2003.0,Racing,Console,0,0,0,0,0,0,0,0,45.42,39.31,1.11,14.17
3297,2010.0,Misc,Console,0,0,0,0,0,0,0,0,57.38,34.43,0.0,8.2
3276,1996.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4309,2015.0,Misc,Portable,0,0,0,0,0,0,0,0,28.26,21.74,32.61,15.22
177,2009.0,Action,Console,0,0,0,0,0,0,0,0,58.82,29.6,1.52,9.68
16373,2009.0,Adventure,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
2046,2011.0,Platform,Portable,0,0,0,0,0,0,0,0,43.56,45.54,0.99,8.91
5918,2006.0,Misc,Portable,0,0,0,0,0,0,0,0,90.0,0.0,0.0,10.0
15590,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5436,2006.0,Adventure,Portable,0,0,0,0,0,0,0,0,88.24,2.94,0.0,8.82
15441,2009.0,Simulation,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10484,2006.0,Racing,Portable,0,0,0,0,0,0,0,0,0.0,30.0,70.0,10.0
8298,2009.0,Sports,Console,0,0,0,0,0,0,0,0,47.06,41.18,0.0,11.76
14327,2008.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
14533,2016.0,Racing,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
13896,2006.0,Puzzle,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2545,1999.0,Role-Playing,Console,0,0,0,0,0,0,0,0,8.64,6.17,77.78,6.17
11843,2016.0,Action,Console,0,0,0,0,0,0,0,0,57.14,28.57,0.0,14.29
2794,2010.0,Role-Playing,Console,0,0,0,0,0,0,0,0,38.36,21.92,30.14,10.96
405,2002.0,Platform,Console,0,0,0,0,0,0,0,0,43.24,30.33,17.12,9.01
2772,2006.0,Fighting,Portable,0,0,0,0,0,0,0,0,90.54,1.35,0.0,8.11
4686,1998.0,Action,PC,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
2627,2010.0,Fighting,Console,0,0,0,0,0,0,0,0,54.43,34.18,1.27,8.86
8096,2010.0,Sports,PC,1,0,0,0,0,0,0,0,0.0,77.78,0.0,22.22
6360,2010.0,Action,Portable,0,0,0,0,0,0,0,0,48.15,44.44,0.0,7.41
6174,2013.0,Shooter,Console,0,0,0,0,0,0,0,0,39.29,39.29,3.57,17.86
1490,2014.0,Action,Console,0,0,0,0,0,0,0,0,52.27,39.39,0.0,8.33
13159,2012.0,Sports,Console,0,0,0,0,0,0,0,0,40.0,40.0,0.0,0.0
10967,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,88.89,0.0,0.0,11.11
7372,,Puzzle,Console,0,0,0,0,0,0,0,0,95.24,4.76,0.0,0.0
9613,2002.0,Racing,Console,0,0,0,0,0,0,0,0,46.15,38.46,0.0,15.38
3104,2005.0,Platform,Console,0,0,0,0,0,0,0,0,49.23,38.46,0.0,12.31
15092,2008.0,Shooter,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
12273,2008.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
2370,2004.0,Strategy,Portable,0,0,0,0,0,0,0,0,36.36,29.55,13.64,19.32
12051,2005.0,Action,Console,0,0,0,0,0,0,0,0,71.43,14.29,0.0,0.0
2031,2012.0,Action,Console,0,0,0,0,0,0,0,0,51.96,35.29,4.9,7.84
2697,2012.0,Fighting,Portable,0,0,0,0,0,0,0,0,61.84,23.68,0.0,15.79
4292,2007.0,Racing,Portable,0,0,0,0,0,0,0,0,4.35,82.61,2.17,13.04
14816,2015.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10743,2013.0,Simulation,Console,0,0,0,0,0,0,0,0,20.0,70.0,0.0,10.0
9229,2009.0,Misc,Console,0,0,0,0,0,0,0,0,85.71,7.14,0.0,7.14
3118,2003.0,Role-Playing,Console,0,0,0,0,0,0,0,0,29.23,23.08,40.0,7.69
9947,2003.0,Action,Console,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
15680,2007.0,Sports,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
10044,2002.0,Shooter,Portable,0,0,0,0,0,0,0,0,72.73,27.27,0.0,0.0
15439,2013.0,Shooter,Console,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0
11148,2005.0,Strategy,PC,0,0,0,0,0,0,0,0,11.11,66.67,0.0,11.11
9882,2011.0,Misc,Console,0,0,0,0,0,0,0,0,91.67,0.0,0.0,8.33
2913,2003.0,Shooter,Console,0,0,0,0,0,0,0,0,48.57,38.57,0.0,12.86
15429,2008.0,Strategy,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
8259,2009.0,Puzzle,Portable,0,0,0,0,0,0,0,0,94.12,0.0,0.0,5.88
12172,2006.0,Action,Portable,0,0,0,0,0,0,0,0,71.43,28.57,0.0,0.0
7729,2008.0,Misc,Portable,0,0,0,0,0,0,0,0,90.0,0.0,0.0,5.0
8493,2010.0,Action,Console,0,0,0,0,0,0,0,0,50.0,37.5,0.0,12.5
3370,2012.0,Strategy,Console,0,0,0,0,0,0,0,0,40.0,41.67,0.0,18.33
7776,2011.0,Simulation,Console,0,0,0,0,0,0,0,0,52.63,31.58,0.0,15.79
14006,2009.0,Puzzle,Console,0,0,0,0,0,0,0,0,50.0,25.0,0.0,0.0
233,2002.0,Action,Console,0,0,0,0,0,0,0,0,56.52,21.52,19.35,2.83
11106,2011.0,Action,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1097,2003.0,Sports,Console,0,0,0,0,0,0,0,0,80.84,5.39,0.0,13.77
4385,1999.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,93.33,6.67
8235,2014.0,Misc,Console,0,0,0,0,0,0,0,0,64.71,29.41,0.0,11.76
2200,2004.0,Platform,Console,0,0,0,0,0,0,0,0,77.66,20.21,0.0,3.19
16541,2007.0,Adventure,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
4934,1998.0,Racing,Console,0,0,0,0,0,0,0,0,79.49,17.95,0.0,0.0
6245,2003.0,Sports,Console,0,0,0,0,0,0,0,0,50.0,39.29,0.0,14.29
15035,2008.0,Action,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
2476,2004.0,Adventure,Portable,0,0,0,0,0,0,0,0,71.43,26.19,0.0,1.19
9709,2010.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4736,1997.0,Simulation,Console,0,0,0,0,0,0,0,0,31.71,21.95,39.02,7.32
12286,2010.0,Simulation,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
9926,2014.0,Action,Console,0,0,0,0,0,0,0,0,16.67,16.67,50.0,8.33
2835,2007.0,Sports,Console,0,0,0,0,0,0,0,1,81.94,2.78,1.39,13.89
6104,2007.0,Action,Console,0,0,0,0,0,0,0,0,48.28,34.48,0.0,17.24
5764,2015.0,Action,Console,0,0,0,0,0,0,0,0,58.06,32.26,0.0,9.68
4335,2014.0,Action,PC,0,0,0,0,0,0,0,0,31.11,57.78,0.0,11.11
10568,2011.0,Misc,Console,0,0,0,0,0,0,0,0,70.0,20.0,0.0,10.0
9780,2013.0,Shooter,Console,0,0,0,0,0,0,0,0,58.33,33.33,8.33,8.33
9631,2013.0,Strategy,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10437,2007.0,Simulation,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5849,2003.0,Action,Console,0,0,0,0,0,0,0,0,50.0,40.0,0.0,13.33
3531,2013.0,Shooter,Console,0,0,0,0,0,0,0,0,66.67,26.32,0.0,7.02
6434,2006.0,Action,Console,0,0,0,0,0,0,0,0,48.15,37.04,0.0,11.11
11574,2002.0,Role-Playing,Console,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
3466,2010.0,Simulation,Portable,0,0,0,0,0,0,0,0,46.55,10.34,37.93,5.17
3747,2001.0,Sports,Console,0,0,0,0,0,0,0,0,55.56,37.04,0.0,7.41
15530,2006.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
11332,1991.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
16030,2010.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1386,2004.0,Platform,Portable,0,0,0,0,0,0,0,0,52.86,37.14,5.71,4.29
7499,2016.0,Action,Console,0,0,0,0,0,0,0,0,10.0,30.0,55.0,10.0
8253,1996.0,Action,Console,0,0,0,0,0,0,0,0,58.82,41.18,0.0,5.88
7986,2005.0,Action,Portable,0,0,0,0,0,0,0,0,36.84,0.0,57.89,5.26
14316,2016.0,Fighting,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
9961,1996.0,Sports,Console,0,0,0,0,0,0,0,0,50.0,33.33,0.0,8.33
3671,2002.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1405,2014.0,Shooter,Console,0,0,0,0,0,0,0,0,63.04,27.54,1.45,7.97
15843,2010.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3662,2008.0,Puzzle,Portable,0,0,0,0,0,0,0,0,92.73,0.0,0.0,7.27
7887,2005.0,Shooter,Console,0,0,0,0,0,0,0,0,47.37,36.84,0.0,10.53
14174,2001.0,Strategy,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
12546,2004.0,Shooter,Console,0,0,0,0,0,0,0,0,50.0,33.33,0.0,16.67
15541,2007.0,Simulation,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1134,2010.0,Action,Console,0,0,0,0,0,0,0,0,36.42,52.47,1.23,10.49
8575,2008.0,Sports,Portable,0,0,0,0,0,0,0,0,93.75,0.0,0.0,6.25
835,2005.0,Action,Console,0,0,0,0,0,0,0,0,34.8,50.0,0.0,15.2
753,2003.0,Role-Playing,Portable,0,1,0,0,0,0,0,0,68.2,7.83,21.66,2.76
1331,2010.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,7.59,5.52,85.52,1.38
16273,2002.0,Racing,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
4607,2002.0,Action,Console,0,0,0,0,0,0,0,0,50.0,38.1,0.0,11.9
11393,2009.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
13127,1999.0,Action,Console,0,0,0,0,0,0,0,0,60.0,40.0,0.0,0.0
3144,2003.0,Shooter,Console,0,0,0,0,0,0,0,0,73.44,23.44,0.0,3.12
15146,2003.0,Simulation,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
16481,2010.0,Strategy,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7472,2004.0,Misc,Portable,0,0,0,0,0,0,0,0,71.43,23.81,0.0,0.0
8809,2010.0,Action,Portable,0,0,0,0,0,0,0,0,73.33,20.0,0.0,6.67
15942,2015.0,Action,Console,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0
3837,2001.0,Shooter,Console,0,0,0,0,0,0,0,0,55.77,38.46,0.0,5.77
9582,2003.0,Shooter,Console,0,0,0,0,0,0,0,0,76.92,23.08,0.0,0.0
5822,2009.0,Simulation,Portable,0,0,0,0,0,0,0,0,93.33,3.33,0.0,6.67
9106,2002.0,Adventure,Console,0,0,0,0,0,0,0,0,50.0,35.71,0.0,14.29
11227,2008.0,Racing,Portable,0,0,0,0,0,0,0,0,88.89,0.0,0.0,11.11
12221,2011.0,Simulation,Console,0,0,0,0,0,0,0,0,85.71,0.0,0.0,14.29
8291,2005.0,Misc,Portable,0,0,0,0,0,0,0,0,70.59,29.41,0.0,0.0
5966,2009.0,Sports,Console,0,0,0,0,0,0,0,0,89.66,3.45,0.0,6.9
4698,1999.0,Action,Console,0,0,0,0,0,0,0,0,56.1,39.02,0.0,7.32
8260,2008.0,Sports,Console,0,0,0,0,0,0,0,0,94.12,0.0,0.0,5.88
15410,2010.0,Racing,Console,0,0,0,0,0,0,0,0,50.0,50.0,0.0,0.0
6649,,Sports,Console,0,0,0,0,0,0,0,0,48.0,40.0,0.0,12.0
15536,2006.0,Misc,Portable,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0
14005,2005.0,Action,Console,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
2877,2015.0,Role-Playing,Console,0,0,0,0,0,0,0,0,40.85,35.21,8.45,15.49
11068,2013.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
9921,1994.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5278,2010.0,Misc,Console,0,0,0,0,0,0,0,0,71.43,20.0,0.0,8.57
4454,1997.0,Shooter,Console,0,0,0,0,0,0,0,0,79.55,18.18,0.0,2.27
9677,2010.0,Misc,Console,0,0,0,0,0,0,0,0,83.33,8.33,0.0,8.33
14820,2007.0,Simulation,Portable,0,0,0,0,0,0,0,0,66.67,0.0,0.0,0.0
15021,2004.0,Simulation,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5565,2008.0,Misc,Console,0,0,0,0,0,0,0,0,90.91,0.0,0.0,6.06
16074,2005.0,Misc,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
14136,2006.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
11647,2006.0,Fighting,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4699,2000.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,95.12,7.32
7454,2014.0,Action,Portable,0,0,0,0,0,0,0,0,14.29,61.9,0.0,23.81
10235,2000.0,Simulation,Console,0,0,0,0,0,0,0,0,45.45,36.36,0.0,9.09
7503,2010.0,Sports,Console,0,0,0,0,0,0,0,0,95.0,0.0,0.0,5.0
13562,2006.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4953,2013.0,Sports,Console,0,0,0,0,0,0,0,0,41.03,38.46,0.0,17.95
4442,1999.0,Racing,Console,0,0,0,0,0,0,0,0,15.91,11.36,68.18,6.82
9658,1997.0,Sports,Console,0,0,0,0,0,0,0,0,53.85,38.46,0.0,7.69
3141,2013.0,Shooter,Console,0,0,0,0,0,0,0,0,31.25,48.44,0.0,20.31
12457,2009.0,Shooter,Portable,0,0,0,0,0,0,0,0,83.33,0.0,0.0,0.0
6884,2005.0,Sports,Portable,0,0,0,0,0,0,0,0,70.83,25.0,0.0,0.0
15721,2010.0,Action,Console,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0
3510,2005.0,Racing,Portable,0,0,0,0,0,0,0,0,92.98,0.0,0.0,7.02
13772,2014.0,Action,Console,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
309,2014.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,17.22,12.6,67.35,2.83
6032,1997.0,Fighting,Console,0,0,0,0,0,0,0,0,79.31,20.69,0.0,0.0
5827,2002.0,Racing,Portable,0,0,0,0,0,0,0,0,73.33,26.67,0.0,3.33
7146,2001.0,Misc,Portable,0,0,0,0,0,0,0,0,72.73,27.27,0.0,0.0
732,2010.0,Shooter,Console,0,0,0,0,0,0,0,0,65.61,24.89,0.9,8.6
14937,2011.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
14265,2005.0,Racing,Portable,0,0,0,0,0,0,0,0,66.67,33.33,0.0,0.0
10721,2009.0,Racing,PC,0,0,0,0,0,0,0,0,0.0,80.0,0.0,10.0
7561,2009.0,Role-Playing,Portable,0,0,0,0,0,0,0,0,80.0,15.0,0.0,10.0
8963,2010.0,Sports,Console,0,0,0,0,0,0,0,0,86.67,0.0,0.0,6.67
6361,2008.0,Sports,Console,0,0,0,0,0,0,0,0,85.19,14.81,0.0,0.0
4991,2007.0,Action,Console,0,0,0,0,0,0,0,0,50.0,39.47,0.0,13.16
5075,2011.0,Sports,Portable,0,0,0,0,0,0,0,0,28.95,34.21,28.95,5.26
4915,2004.0,Misc,Console,0,0,0,0,0,0,0,0,76.92,20.51,0.0,2.56
2024,1996.0,Action,PC,0,0,0,0,0,0,0,0,93.2,6.8,0.0,0.0
7522,2008.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,10.0,0.0,95.0
5357,2008.0,Misc,Console,0,0,0,0,0,0,0,0,50.0,38.24,0.0,11.76
4389,2007.0,Sports,Console,0,0,0,0,0,0,0,0,80.0,11.11,0.0,11.11
16508,2014.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
3015,1998.0,Sports,Console,0,0,0,0,0,0,0,0,55.22,37.31,0.0,5.97
9923,2011.0,Action,Portable,0,0,0,0,0,0,0,0,91.67,0.0,0.0,8.33
13777,2012.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7804,2011.0,Action,Portable,0,0,0,0,0,0,0,0,47.37,47.37,0.0,10.53
11559,2015.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,12.5,87.5,0.0
13540,2010.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
4639,2010.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5344,2012.0,Racing,Console,0,0,0,0,0,0,0,0,17.14,60.0,0.0,22.86
15332,2007.0,Role-Playing,PC,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
7907,2011.0,Misc,Console,0,0,0,0,0,0,0,0,94.74,0.0,0.0,5.26
217,2010.0,Action,Console,0,0,0,0,0,0,0,0,56.61,28.1,2.48,13.02
13009,2007.0,Puzzle,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
6495,2012.0,Misc,Portable,0,0,0,0,0,0,0,0,42.31,38.46,3.85,19.23
4484,2007.0,Platform,Console,0,0,0,0,0,0,0,0,90.91,0.0,0.0,6.82
15681,2012.0,Misc,Portable,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
2740,2009.0,Fighting,Console,0,0,0,0,0,0,0,0,68.0,22.67,0.0,9.33
634,2006.0,Racing,Portable,0,0,0,0,0,0,0,0,35.66,40.16,0.0,24.18
8367,2009.0,Action,Console,0,0,0,0,0,0,0,0,70.59,17.65,0.0,5.88
3398,2010.0,Shooter,Console,0,0,0,0,0,0,0,0,28.81,47.46,8.47,16.95
4952,2003.0,Misc,Console,0,0,0,0,0,0,0,0,48.72,38.46,0.0,12.82
8583,1998.0,Fighting,Console,0,0,0,0,0,0,0,0,81.25,18.75,0.0,0.0
13527,1992.0,Platform,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7659,2011.0,Sports,Console,0,0,0,0,0,0,0,0,60.0,30.0,0.0,10.0
7102,2009.0,Simulation,Console,0,0,0,0,0,0,0,0,78.26,13.04,0.0,8.7
15107,2012.0,Action,Console,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
11520,2003.0,Strategy,Console,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
2136,,Action,Console,0,0,0,0,0,0,0,0,15.46,14.43,64.95,5.15
6467,2015.0,Action,Console,0,0,0,0,0,0,0,0,19.23,73.08,0.0,7.69
8594,1996.0,Simulation,Console,0,0,0,0,0,0,0,0,0.0,0.0,75.0,25.0
4303,2003.0,Sports,Console,0,0,0,0,0,0,0,0,78.26,17.39,0.0,4.35
4851,2007.0,Puzzle,Portable,0,0,0,0,0,0,0,0,85.0,7.5,0.0,7.5
5040,2011.0,Sports,Console,0,0,0,0,0,0,0,0,89.47,5.26,0.0,5.26
10668,2005.0,Adventure,Console,0,0,0,0,0,0,0,0,70.0,30.0,0.0,0.0
9221,2007.0,Misc,Portable,0,0,0,0,0,0,0,0,85.71,0.0,0.0,7.14
3473,1998.0,Role-Playing,Console,0,0,0,0,0,0,0,0,0.0,0.0,93.1,6.9
13806,2011.0,Adventure,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
1699,,Action,Console,0,0,0,0,0,0,0,0,63.87,31.93,0.0,4.2
13497,2008.0,Action,Portable,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
11830,2004.0,Strategy,Console,0,0,0,0,0,0,0,0,57.14,42.86,0.0,14.29
7991,2003.0,Role-Playing,Console,0,0,0,0,0,0,0,0,47.37,36.84,0.0,10.53
13746,1998.0,Fighting,Console,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
2894,1997.0,Misc,Console,0,0,0,0,0,0,0,0,54.93,38.03,0.0,7.04
357,2001.0,Action,Console,0,0,0,0,0,0,0,0,66.11,18.61,12.78,2.78
5522,2005.0,Shooter,Console,0,0,1,0,0,0,0,0,75.76,21.21,0.0,3.03
14767,2014.0,Shooter,Console,0,0,0,0,0,0,0,0,66.67,0.0,0.0,0.0
9506,2004.0,Racing,Portable,0,0,0,0,0,0,0,0,69.23,23.08,0.0,0.0
11139,2012.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
3495,2005.0,Sports,Console,0,0,0,0,0,0,0,0,82.76,3.45,0.0,13.79
1052,2009.0,Sports,Console,1,0,0,0,0,0,0,0,13.53,14.12,0.0,72.35
3098,2008.0,Action,Console,0,0,0,0,0,0,0,0,36.92,0.0,0.0,63.08
2790,2007.0,Sports,Console,0,0,0,0,0,0,0,0,29.73,51.35,0.0,18.92
14350,2008.0,Sports,Console,0,0,0,0,0,0,0,1,0.0,0.0,100.0,0.0
3547,2003.0,Platform,Console,0,0,0,0,0,0,0,0,78.95,17.54,0.0,3.51
2296,2002.0,Sports,Console,0,0,0,0,0,0,0,0,48.89,38.89,0.0,13.33
201,1999.0,Platform,Portable,0,1,0,0,0,0,0,0,67.06,25.64,2.96,4.34
11355,2006.0,Simulation,Console,0,0,0,0,0,0,1,0,75.0,25.0,0.0,0.0
13053,2007.0,Misc,Console,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0
1206,2011.0,Role-Playing,Console,0,0,0,0,0,0,0,0,38.71,32.9,13.55,14.84
1488,2008.0,Role-Playing,PC,0,0,0,0,0,0,0,0,0.76,9.85,0.0,89.39
10591,2012.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
13859,2009.0,Puzzle,Portable,0,0,0,0,0,0,0,0,75.0,0.0,0.0,0.0
8030,2007.0,Sports,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7600,2007.0,Racing,Console,0,0,0,0,0,0,0,0,90.0,0.0,0.0,10.0
7610,2013.0,Fighting,Console,0,0,0,0,0,0,0,0,50.0,40.0,0.0,10.0
9520,2008.0,Puzzle,Console,0,0,0,0,0,0,0,0,92.31,0.0,0.0,7.69
6313,2002.0,Racing,Portable,0,0,0,0,0,0,0,0,70.37,25.93,0.0,0.0
9625,2011.0,Racing,Console,0,0,0,0,0,0,0,0,61.54,23.08,0.0,7.69
10396,2014.0,Action,Portable,0,0,0,0,0,0,0,0,36.36,9.09,36.36,18.18
6559,2008.0,Adventure,Portable,0,0,0,0,0,0,0,0,92.31,0.0,0.0,7.69
1867,2006.0,Misc,Console,0,0,0,0,0,0,0,0,0.0,76.36,0.0,22.73
12561,2005.0,Racing,Portable,0,0,0,0,0,0,0,0,66.67,33.33,0.0,0.0
15867,2007.0,Adventure,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
7319,2010.0,Misc,Console,0,0,0,0,0,0,0,0,95.24,0.0,0.0,9.52
10972,1995.0,Shooter,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,11.11
2253,2010.0,Sports,Console,0,0,0,0,0,0,0,0,56.52,30.43,0.0,13.04
9805,2007.0,Action,Portable,0,0,0,0,0,0,0,0,91.67,0.0,0.0,8.33
10842,2005.0,Platform,Console,0,0,0,0,0,0,0,0,77.78,22.22,0.0,0.0
13490,2001.0,Action,Console,0,0,0,0,0,0,0,0,50.0,50.0,0.0,0.0
2504,1996.0,Adventure,Console,0,0,0,0,0,0,0,0,55.42,37.35,0.0,6.02
373,1996.0,Platform,Console,0,0,0,0,0,0,0,0,33.33,14.25,49.86,2.28
808,1994.0,Strategy,PC,0,0,0,0,0,0,0,0,42.79,51.92,0.0,5.29
13602,2002.0,Action,Portable,0,0,0,0,0,0,0,0,75.0,25.0,0.0,0.0
15726,2001.0,Fighting,Console,0,0,0,0,0,0,0,0,50.0,50.0,0.0,0.0
4320,2005.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
10922,2004.0,Puzzle,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
11814,1995.0,Racing,Console,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
5756,1998.0,Platform,Console,0,0,0,0,0,0,0,0,19.35,6.45,41.94,32.26
16356,2008.0,Sports,Console,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0
601,2007.0,Sports,Console,0,0,0,0,0,0,0,0,83.27,3.11,0.0,13.62
6462,2013.0,Action,Portable,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0
9868,2010.0,Sports,Console,0,0,0,0,0,0,0,0,91.67,0.0,0.0,8.33
3856,2000.0,Sports,Console,0,0,0,0,0,0,0,0,32.69,25.0,34.62,7.69
15965,2008.0,Strategy,PC,0,0,0,0,0,0,0,0,0.0,50.0,0.0,0.0
